day,ta,tx,tn,slp,h,pp,vv,v,vm,vg,ra,sn,ts,fg
2015-04-02,30.2,38.2,23,1003.8,54,0,5.8,5.2,14.8,NA,FALSE,FALSE,FALSE,FALSE
2015-04-03,30.1,38.4,22.4,1003.2,53,0,4.3,4.6,14.8,NA,FALSE,FALSE,FALSE,FALSE
2015-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-04-07,31,38,25,NA,60,0,5.6,7.4,29.4,NA,FALSE,FALSE,FALSE,FALSE
2015-04-08,29.3,34.7,24.6,NA,63,0,5.1,4.8,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-04-09,29.9,34,25.1,1009.6,61,0,5.6,5,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE
2015-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-04-13,26.9,32.5,19,NA,54,0,6.4,6.9,14.8,NA,FALSE,FALSE,FALSE,FALSE
2015-04-14,23.2,32.2,18,1013.1,51,0,5.5,4.4,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-04-15,25.9,33,18,NA,55,0,4.8,4.3,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-04-19,32.7,39.6,25,1005.1,52,0,4.8,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-04-20,33,40.3,26,1004.6,48,0,5.5,4.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-04-21,32.3,40,22.2,NA,49,0,5.5,5.7,14.8,NA,FALSE,FALSE,TRUE,FALSE
2015-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-04-25,27.2,32.3,23,NA,75,9.91,6.1,5.9,18.3,NA,TRUE,FALSE,TRUE,FALSE
2015-04-26,27.7,31,24,1011.3,74,9.91,4.7,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
2015-04-27,28.4,34.6,21.8,NA,67,0,5.8,5,22.2,NA,FALSE,FALSE,TRUE,FALSE
2015-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-05-01,30.7,36.9,24.5,1005.2,65,0,6.3,4.4,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-05-02,31.4,38.3,26,NA,61,0,6.8,4.3,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-05-03,30.3,35.8,26,1005.8,68,0,6,4.3,18.3,NA,FALSE,FALSE,TRUE,FALSE
2015-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-05-07,31.2,38.7,26,1004.9,63,0,6,5.4,22.2,NA,FALSE,FALSE,TRUE,FALSE
2015-05-08,31.5,37,24,1005,62,NA,6.1,5.7,25.2,NA,TRUE,FALSE,FALSE,FALSE
2015-05-09,28.7,36.6,23.6,NA,68,0.51,6.3,5.7,11.1,NA,TRUE,FALSE,TRUE,FALSE
2015-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-05-13,28.4,31,26,1008,80,NA,5,3.9,10.7,NA,TRUE,FALSE,FALSE,FALSE
2015-05-14,31.2,36.8,26,1008.2,69,0,5.8,5.7,14.4,NA,FALSE,FALSE,TRUE,FALSE
2015-05-15,30.1,37,26,1007.5,72,NA,6.3,5.7,18.3,NA,TRUE,FALSE,TRUE,FALSE
2015-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-05-19,30.1,36.4,25.2,1004.6,75,0,6.8,4.8,11.1,NA,TRUE,FALSE,FALSE,FALSE
2015-05-20,30.8,36.2,26.6,1005.6,68,NA,7.1,5.6,22.2,NA,TRUE,FALSE,FALSE,FALSE
2015-05-21,30.5,36,26,1006.1,72,NA,7.7,6.1,11.1,NA,TRUE,FALSE,TRUE,FALSE
2015-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-05-25,30.4,36.8,26,NA,72,NA,6.6,6.3,14.8,NA,TRUE,FALSE,TRUE,FALSE
2015-05-26,29.7,35.6,25,NA,74,3.05,6.4,6.1,11.1,NA,TRUE,FALSE,TRUE,FALSE
2015-05-27,26.6,33,24,NA,85,10.92,5.6,3.9,7.6,NA,TRUE,FALSE,TRUE,FALSE
2015-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-05-31,29.4,37.4,25.5,NA,73,0,6.9,6.9,40.7,NA,FALSE,FALSE,TRUE,FALSE
2015-06-01,31,37,26,1003.7,67,NA,6.9,5.4,18.3,NA,TRUE,FALSE,TRUE,FALSE
2015-06-02,28.7,35.8,24.5,1005.5,75,1.02,6.1,5.6,21.7,NA,TRUE,FALSE,TRUE,FALSE
2015-06-03,29.3,34.8,24.3,NA,73,6.1,8,4.4,7.6,NA,TRUE,FALSE,TRUE,FALSE
2015-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-06-07,28.2,35.3,25,NA,79,2.03,6.1,5.2,44.6,NA,TRUE,FALSE,FALSE,FALSE
2015-06-08,27.2,31,24,NA,84,11.94,4.5,4.1,14.4,NA,TRUE,FALSE,TRUE,FALSE
2015-06-09,28.9,33.4,23.5,1005.3,75,33.02,8.2,4.4,10.7,NA,TRUE,FALSE,TRUE,FALSE
2015-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-06-13,28.4,32.4,25,1005.8,76,0,5.3,4.6,10.7,NA,TRUE,FALSE,FALSE,FALSE
2015-06-14,29.7,35,24,1004,70,NA,7.4,5.4,14.4,NA,TRUE,FALSE,FALSE,FALSE
2015-06-15,27.9,31.2,24.4,1005.5,81,4.06,6.1,3.9,7.6,NA,TRUE,FALSE,FALSE,FALSE
2015-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-06-19,30.8,36.7,27,1003.2,70,0,6.8,4.8,14.8,NA,FALSE,FALSE,FALSE,FALSE
2015-06-20,31.6,37,26,NA,63,0,8.2,4.6,11.1,NA,FALSE,FALSE,TRUE,FALSE
2015-06-21,30.7,35.6,25.2,1001.5,71,4.06,7.9,4.1,14.8,NA,FALSE,FALSE,FALSE,FALSE
2015-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-06-25,28.4,31,26,NA,74,0,5.8,7.8,14.8,NA,FALSE,FALSE,FALSE,FALSE
2015-06-26,28.7,32.6,26,NA,76,1.02,5.5,5,7.6,NA,TRUE,FALSE,TRUE,FALSE
2015-06-27,29.2,34.8,25,NA,75,3.05,7.2,5.2,11.1,NA,TRUE,FALSE,TRUE,FALSE
2015-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-07-01,32.8,37.5,26.8,1003.9,54,0,7.4,5.2,18.3,NA,FALSE,FALSE,FALSE,FALSE
2015-07-02,32.6,37.6,28,NA,55,0,7.7,6.7,14.8,NA,FALSE,FALSE,TRUE,FALSE
2015-07-03,33.6,38.2,27.6,NA,53,0,8.5,8.3,18.3,NA,FALSE,FALSE,FALSE,FALSE
2015-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-07-07,28.3,32.2,23.8,NA,82,8.89,6,5.2,22.2,NA,TRUE,FALSE,TRUE,FALSE
2015-07-08,24.9,26,23.6,1003.8,90,55.12,4.8,4.6,7.6,NA,TRUE,FALSE,FALSE,FALSE
2015-07-09,30.3,35.4,24.4,1001.7,69,7.11,6.9,5.9,14.4,NA,FALSE,FALSE,FALSE,FALSE
2015-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-07-13,28.2,33,26,1001.6,83,5.08,5.8,5.2,7.6,NA,TRUE,FALSE,FALSE,FALSE
2015-07-14,29.4,33.2,26,1001,78,1.02,6.6,4.6,7.6,NA,TRUE,FALSE,TRUE,FALSE
2015-07-15,27.8,31,26,NA,86,0.25,5.8,3.7,11.1,NA,TRUE,FALSE,TRUE,FALSE
2015-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-07-19,27.3,30.4,25,1002.9,87,29.97,5.5,4.8,11.1,NA,TRUE,FALSE,FALSE,FALSE
2015-07-20,26.2,28.3,25,NA,93,18.03,5.3,4.4,7.6,NA,TRUE,FALSE,FALSE,FALSE
2015-07-21,26.9,30.4,23.9,1007.8,87,5.08,4.7,5.7,14.8,NA,TRUE,FALSE,FALSE,FALSE
2015-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-07-25,26.6,29,24,NA,87,30.99,5.5,4.3,7.6,NA,TRUE,FALSE,FALSE,FALSE
2015-07-26,26.7,32.2,25,1007.4,83,10.92,6.4,5.7,14.8,NA,TRUE,FALSE,FALSE,FALSE
2015-07-27,27.6,30,24.7,1008.3,80,0.76,5.1,4.3,7.6,NA,TRUE,FALSE,FALSE,FALSE
2015-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-07-31,26.1,30,23,1007.7,87,41.91,5.1,4.4,7.6,NA,TRUE,FALSE,TRUE,FALSE
2015-08-01,26.2,28.5,23.4,1006.5,89,37.08,5.1,5.4,7.6,NA,TRUE,FALSE,FALSE,FALSE
2015-08-02,25.4,27.5,24,1006.6,91,7.11,4,5.4,11.1,NA,TRUE,FALSE,TRUE,FALSE
2015-08-03,26.1,30.8,24,NA,89,10.92,4.7,3.5,7.6,NA,TRUE,FALSE,TRUE,FALSE
2015-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-08-07,27.6,31.8,25.5,1004.2,85,3.05,6.4,5,11.1,NA,TRUE,FALSE,TRUE,FALSE
2015-08-08,28.9,33.8,25,1002.6,79,0,7.2,4.4,29.4,NA,FALSE,FALSE,FALSE,FALSE
2015-08-09,29.6,34.2,24.6,NA,76,0,6.8,3.7,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-08-13,27.4,32.6,25.4,NA,84,4.06,5.5,4.6,14.8,NA,TRUE,FALSE,TRUE,FALSE
2015-08-14,29.3,34,24.8,NA,76,4.06,6.6,4.4,18.3,NA,FALSE,FALSE,TRUE,FALSE
2015-08-15,28.9,32.7,24.4,NA,79,4.06,6.4,4.6,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-08-19,30.8,35.2,25.8,NA,69,NA,8.4,5.6,11.1,NA,TRUE,FALSE,TRUE,FALSE
2015-08-20,29.1,35,24,NA,79,11.94,7.4,4.4,11.1,NA,TRUE,FALSE,TRUE,FALSE
2015-08-21,28.6,32.4,24,1005.6,79,9.91,6.8,3.7,7.6,NA,TRUE,FALSE,FALSE,FALSE
2015-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-08-25,31.4,35.2,25,1003.8,67,NA,8.2,4.8,7.6,NA,TRUE,FALSE,TRUE,FALSE
2015-08-26,28.1,32.3,24.5,NA,83,60.96,5.5,5,11.1,NA,TRUE,FALSE,TRUE,FALSE
2015-08-27,28.6,32.4,25,NA,78,14.99,6.4,4.8,11.1,NA,TRUE,FALSE,FALSE,FALSE
2015-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-08-31,26.7,28.3,24,NA,90,4.06,4.5,4.8,7.6,NA,TRUE,FALSE,FALSE,FALSE
2015-09-01,26.6,29,24,1005.8,87,12.95,7.2,5,11.1,NA,TRUE,FALSE,FALSE,FALSE
2015-09-02,26.7,29.5,24,NA,90,2.03,4.7,4.3,7.6,NA,TRUE,FALSE,TRUE,FALSE
2015-09-03,26.8,31,24,NA,86,39.88,5,5.6,14.8,NA,TRUE,FALSE,TRUE,FALSE
2015-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-09-07,30.1,34,25.8,1006.3,70,0,7.7,6.3,21.7,NA,FALSE,FALSE,FALSE,FALSE
2015-09-08,29.8,34,26,NA,75,0,6.8,5,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-09-09,27.4,32,24,1007.7,88,1.02,5.5,5.2,18.3,NA,TRUE,FALSE,TRUE,FALSE
2015-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-09-13,29.1,33,24,NA,72,NA,6.8,7.2,18.3,NA,TRUE,FALSE,FALSE,FALSE
2015-09-14,28.7,33,25,NA,75,0,7.1,4.8,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-09-15,28,31,25.4,1004.1,76,0,5.6,5.9,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-09-19,28.6,33,24.7,NA,76,13.97,6.4,4.3,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-09-20,30.2,35,25,NA,74,0,7.1,5.9,14.8,NA,FALSE,FALSE,TRUE,FALSE
2015-09-21,29.1,33.2,24,NA,78,NA,5.8,5.9,21.7,NA,TRUE,FALSE,TRUE,FALSE
2015-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-09-25,29.3,34,20.2,1003.6,76,0,8,4.1,7.6,NA,FALSE,FALSE,TRUE,FALSE
2015-09-26,29,34,25,1005,81,NA,6.1,5.4,10.7,NA,TRUE,FALSE,TRUE,FALSE
2015-09-27,29.1,34,25.4,1006.5,79,0,6.8,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-10-01,27.6,32.2,23,1010.6,82,2.03,6.8,5.6,22.2,NA,FALSE,FALSE,TRUE,FALSE
2015-10-02,27.6,32,24,1009.6,82,0,5.8,4.3,14.8,NA,TRUE,FALSE,FALSE,FALSE
2015-10-03,26.9,30.5,24,NA,86,10.92,5.6,5.2,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-10-07,26.1,30.2,24.8,1010.4,91,4.06,5,5,18.3,NA,TRUE,FALSE,TRUE,FALSE
2015-10-08,27.6,32.3,24.8,1009.6,85,23.88,6,3.9,7.6,NA,TRUE,FALSE,TRUE,FALSE
2015-10-09,28.3,33,25,NA,79,18.03,6.3,5.2,7.6,NA,TRUE,FALSE,TRUE,FALSE
2015-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2015-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2015-10-13,26.2,31,22,NA,75,0,7.2,4.6,10.7,NA,FALSE,FALSE,FALSE,FALSE
2015-10-14,27.6,32.3,22.6,1013.2,73,0,6.6,5.2,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-10-15,27.5,32,24,NA,77,NA,6.3,5,11.1,NA,TRUE,FALSE,FALSE,FALSE
2015-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-10-19,28.4,33,24,NA,74,0,6.1,5,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-10-20,28.7,33,25,NA,77,0,5.8,4.4,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-10-21,28.3,33,24.8,NA,78,0,6,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
2015-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2015-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-10-25,27.5,33,22.4,1012.3,69,0,6.1,5.9,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-10-26,28.2,33,23,NA,71,0,6.1,3.5,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-10-27,28.3,33.2,23.5,1011.6,74,0,6.8,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
2015-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-10-31,28.2,34,23,NA,73,NA,6.6,6.5,14.8,NA,TRUE,FALSE,FALSE,FALSE
2015-11-01,27.7,33,23,1015.1,67,1.02,6.8,10.6,18.3,NA,FALSE,FALSE,FALSE,FALSE
2015-11-02,26.6,30,23,NA,68,0,6.6,6.1,14.8,NA,FALSE,FALSE,FALSE,FALSE
2015-11-03,27.6,32,22.8,1013.4,62,0,7.2,6.1,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-11-07,25.7,29,23.4,1011.5,87,23.88,6.9,4.1,7.6,NA,TRUE,FALSE,FALSE,FALSE
2015-11-08,28.6,33.4,23.4,1012.1,77,0,7.6,3.9,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-11-09,29.3,34.2,25,NA,75,0,7.2,3.7,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-11-13,29.2,34.4,24,NA,74,0,6.8,4.6,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-11-14,26.8,30,24,1009.2,85,5.08,5.3,4.4,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-11-15,28.5,33,24,1009.3,77,0,6,5.6,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-11-19,29.3,34,24,NA,71,13.97,6.3,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
2015-11-20,27.4,33.4,23,NA,73,0,6.1,6.5,37,NA,TRUE,FALSE,TRUE,FALSE
2015-11-21,27.6,32.2,22.8,1011.2,76,27.94,7.7,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
2015-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2015-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
